LeadId,LeadCode,FullName,Email,Phone,LeadStageId,CountryId,AssignedAgentId,EstimatedBudget,IsActive,CreatedBy,CreatedOn
21132,LEAD021132,Lead 21132,lead21132@example.com,+966529096036,5,7,329.0,3050535.42,1,SYSTEM,2024-10-25 19:09:40.003490
21133,LEAD021133,Lead 21133,lead21133@example.com,+974918696244,2,2,265.0,635806.8,1,SYSTEM,2024-10-01 19:03:40.003490
21134,LEAD021134,Lead 21134,lead21134@example.com,+971924956937,1,2,172.0,6381182.63,1,SYSTEM,2024-12-13 01:07:40.003490
21135,LEAD021135,Lead 21135,lead21135@example.com,+966672248121,1,4,211.0,2120583.36,1,SYSTEM,2025-01-06 21:17:40.003490
21136,LEAD021136,Lead 21136,lead21136@example.com,+974586631980,3,4,439.0,1047550.02,1,SYSTEM,2025-06-08 23:43:40.003490
21137,LEAD021137,Lead 21137,lead21137@example.com,+966800882330,1,4,336.0,1870374.19,1,SYSTEM,2025-03-23 11:54:40.003490
21138,LEAD021138,Lead 21138,lead21138@example.com,+971960252875,1,1,130.0,6375572.1,1,SYSTEM,2025-07-19 23:18:40.003490
21139,LEAD021139,Lead 21139,lead21139@example.com,+971640662208,1,3,374.0,6581585.91,1,SYSTEM,2025-01-08 20:33:40.003490
21140,LEAD021140,Lead 21140,lead21140@example.com,+974726821371,2,1,,1818102.46,0,SYSTEM,2025-02-26 12:54:40.003490
21141,LEAD021141,Lead 21141,lead21141@example.com,+966931229609,1,1,134.0,1486288.35,1,SYSTEM,2024-10-28 05:19:40.003490
21142,LEAD021142,Lead 21142,lead21142@example.com,+974845782233,2,1,402.0,6799395.25,1,SYSTEM,2025-03-16 05:42:40.003490
21143,LEAD021143,Lead 21143,,+966972851569,1,2,199.0,2239783.61,1,SYSTEM,2025-07-10 03:15:40.003490
21144,LEAD021144,Lead 21144,lead21144@example.com,+971522633015,1,7,451.0,904491.64,1,SYSTEM,2025-03-18 17:04:40.003490
21145,LEAD021145,Lead 21145,lead21145@example.com,+966786644857,6,1,51.0,1973564.05,1,SYSTEM,2025-03-28 20:56:40.003490
21146,LEAD021146,Lead 21146,lead21146@example.com,+966683386109,4,7,477.0,2366707.05,1,SYSTEM,2025-05-15 20:19:40.003490
21147,LEAD021147,Lead 21147,,+971866330525,5,7,64.0,8209864.78,1,SYSTEM,2025-03-08 11:48:40.003490
21148,LEAD021148,Lead 21148,lead21148@example.com,+966663272291,1,2,419.0,635055.63,1,SYSTEM,2024-10-24 06:46:40.003490
21149,LEAD021149,Lead 21149,lead21149@example.com,+974994815799,1,3,224.0,4013245.03,1,SYSTEM,2025-04-22 02:40:40.003490
21150,LEAD021150,Lead 21150,lead21150@example.com,+966545085370,3,1,446.0,1325468.42,1,SYSTEM,2025-02-23 06:38:40.003490
21151,LEAD021151,Lead 21151,lead21151@example.com,+974677620035,1,3,433.0,8106007.57,1,SYSTEM,2025-09-05 12:52:40.003490
21152,LEAD021152,Lead 21152,lead21152@example.com,+974813538971,4,8,399.0,3383509.62,1,SYSTEM,2024-12-04 19:48:40.003490
21153,LEAD021153,Lead 21153,lead21153@example.com,+971640229156,2,1,201.0,3056948.47,1,SYSTEM,2025-06-27 00:08:40.003490
21154,LEAD021154,Lead 21154,lead21154@example.com,+974928294798,3,2,147.0,1059128.8,1,SYSTEM,2025-02-24 07:53:40.003490
21155,LEAD021155,Lead 21155,lead21155@example.com,+971880343817,3,4,311.0,3724307.98,1,SYSTEM,2024-10-26 15:53:40.003490
21156,LEAD021156,Lead 21156,lead21156@example.com,+971815038329,3,2,387.0,2678542.55,1,SYSTEM,2025-06-20 20:53:40.003490
21157,LEAD021157,Lead 21157,lead21157@example.com,+971755437230,3,2,120.0,889616.55,1,SYSTEM,2025-02-06 13:02:40.003490
21158,LEAD021158,Lead 21158,lead21158@example.com,+966890500775,1,1,342.0,1071925.12,1,SYSTEM,2024-12-08 09:01:40.003490
21159,LEAD021159,Lead 21159,,+974971436738,3,3,398.0,1439310.31,1,SYSTEM,2024-12-10 00:42:40.003490
21160,LEAD021160,Lead 21160,lead21160@example.com,+974720988553,2,7,,3401050.42,1,SYSTEM,2024-10-07 19:19:40.003490
21161,LEAD021161,Lead 21161,lead21161@example.com,+971858106577,3,7,106.0,4088921.2,1,SYSTEM,2024-12-20 21:34:40.003490
21162,LEAD021162,Lead 21162,,+974797347463,2,4,440.0,6525004.29,1,SYSTEM,2024-11-08 21:43:40.003490
21163,LEAD021163,Lead 21163,lead21163@example.com,+966590115587,1,3,499.0,1769719.54,1,SYSTEM,2024-12-10 15:33:40.003490
21164,LEAD021164,Lead 21164,lead21164@example.com,+974898213934,2,6,,2618219.69,1,SYSTEM,2025-04-15 04:40:40.003490
21165,LEAD021165,Lead 21165,lead21165@example.com,+971538369926,1,1,323.0,2879630.79,1,SYSTEM,2025-08-14 13:56:40.003490
21166,LEAD021166,Lead 21166,lead21166@example.com,+974856024382,1,2,330.0,831751.25,1,SYSTEM,2025-05-27 15:13:40.003490
21167,LEAD021167,Lead 21167,lead21167@example.com,+966875788714,3,1,339.0,2642978.73,1,SYSTEM,2025-05-30 13:12:40.003490
21168,LEAD021168,Lead 21168,lead21168@example.com,+971917266253,1,1,293.0,4457288.29,1,SYSTEM,2025-06-24 20:47:40.003490
21169,LEAD021169,Lead 21169,lead21169@example.com,+966817765845,4,1,2.0,29247459.3,1,SYSTEM,2025-02-22 11:54:40.003490
21170,LEAD021170,Lead 21170,lead21170@example.com,+971745204632,2,1,390.0,4917489.97,1,SYSTEM,2024-12-15 02:23:40.003490
21171,LEAD021171,Lead 21171,lead21171@example.com,+971920071127,1,7,227.0,7971513.86,1,SYSTEM,2025-07-04 19:10:40.003490
21172,LEAD021172,Lead 21172,lead21172@example.com,+974741997889,1,3,136.0,2957225.14,1,SYSTEM,2025-04-08 05:49:40.003490
21173,LEAD021173,Lead 21173,lead21173@example.com,+966865163475,3,1,452.0,4057264.87,1,SYSTEM,2025-02-03 03:42:40.003490
21174,LEAD021174,Lead 21174,lead21174@example.com,+971987832528,3,3,171.0,5930418.18,1,SYSTEM,2025-07-16 21:04:40.003490
21175,LEAD021175,Lead 21175,lead21175@example.com,+971820015953,1,2,181.0,3786080.32,1,SYSTEM,2024-11-03 20:43:40.003490
21176,LEAD021176,Lead 21176,lead21176@example.com,+971971641921,1,3,,3766828.61,1,SYSTEM,2025-06-09 18:17:40.003490
21177,LEAD021177,Lead 21177,lead21177@example.com,+966599499817,3,2,229.0,4777516.11,1,SYSTEM,2025-05-19 13:52:40.003490
21178,LEAD021178,Lead 21178,lead21178@example.com,+974904659982,1,4,,6398936.35,1,SYSTEM,2024-10-16 12:59:40.003490
21179,LEAD021179,Lead 21179,lead21179@example.com,+971714855082,1,7,339.0,3255959.8,1,SYSTEM,2025-01-07 14:59:40.003490
21180,LEAD021180,Lead 21180,lead21180@example.com,+971804248667,2,2,455.0,7741164.14,1,SYSTEM,2025-02-28 07:33:40.003490
21181,LEAD021181,Lead 21181,lead21181@example.com,+974592516561,1,1,285.0,1368774.72,1,SYSTEM,2025-09-03 03:01:40.003490
21182,LEAD021182,Lead 21182,lead21182@example.com,+974589089617,7,7,7.0,3009749.02,1,SYSTEM,2025-05-31 06:42:40.003490
21183,LEAD021183,Lead 21183,lead21183@example.com,+966717257824,4,2,315.0,719039.93,1,SYSTEM,2024-10-13 15:57:40.003490
21184,LEAD021184,Lead 21184,,+974533658265,1,7,299.0,3511687.88,1,SYSTEM,2025-06-01 14:40:40.003490
21185,LEAD021185,Lead 21185,lead21185@example.com,+966907497195,5,2,87.0,7317249.81,1,SYSTEM,2024-10-12 21:29:40.003490
21186,LEAD021186,Lead 21186,,+974594341069,1,2,297.0,10620624.61,1,SYSTEM,2025-03-16 18:55:40.003490
21187,LEAD021187,Lead 21187,lead21187@example.com,+966908573834,3,1,274.0,3007987.66,1,SYSTEM,2025-03-18 22:30:40.003490
21188,LEAD021188,Lead 21188,lead21188@example.com,+966580886038,1,1,456.0,3329534.84,1,SYSTEM,2025-08-24 14:09:40.003490
21189,LEAD021189,Lead 21189,lead21189@example.com,+974890860471,1,2,440.0,6185314.27,1,SYSTEM,2025-02-28 23:38:40.003490
21190,LEAD021190,Lead 21190,lead21190@example.com,+974806302587,2,1,391.0,5941024.72,1,SYSTEM,2025-02-09 19:39:40.003490
21191,LEAD021191,Lead 21191,lead21191@example.com,+971839133378,2,2,254.0,2058672.09,1,SYSTEM,2025-03-06 16:11:40.003490
21192,LEAD021192,Lead 21192,lead21192@example.com,+966820158784,2,7,17.0,2900354.22,1,SYSTEM,2025-07-04 08:36:40.003490
21193,LEAD021193,Lead 21193,lead21193@example.com,+971562907757,1,2,259.0,355499.17,0,SYSTEM,2025-03-22 18:39:40.003490
21194,LEAD021194,Lead 21194,lead21194@example.com,+971674404048,1,6,191.0,3499568.44,1,SYSTEM,2024-12-13 10:46:40.003490
21195,LEAD021195,Lead 21195,lead21195@example.com,+966757168777,1,7,115.0,2657719.82,1,SYSTEM,2024-10-27 20:46:40.003490
21196,LEAD021196,Lead 21196,lead21196@example.com,+974999773428,4,7,41.0,9083566.21,1,SYSTEM,2024-10-06 00:02:40.003490
21197,LEAD021197,Lead 21197,lead21197@example.com,+974517067685,2,2,231.0,11885140.54,1,SYSTEM,2025-06-16 10:52:40.003490
21198,LEAD021198,Lead 21198,lead21198@example.com,+971774629376,1,8,,2288667.35,1,SYSTEM,2025-06-03 23:20:40.003490
21199,LEAD021199,Lead 21199,lead21199@example.com,+966804888732,4,2,70.0,2638665.0,1,SYSTEM,2025-04-20 05:57:40.003490
21200,LEAD021200,Lead 21200,lead21200@example.com,+966738004883,1,7,497.0,2450481.2,1,SYSTEM,2025-01-13 23:23:40.003490
21201,LEAD021201,Lead 21201,lead21201@example.com,+974935451964,5,1,169.0,4293214.38,1,SYSTEM,2024-10-25 14:45:40.003490
21202,LEAD021202,Lead 21202,lead21202@example.com,+971528363000,1,2,95.0,1889396.85,1,SYSTEM,2025-06-28 14:24:40.003490
21203,LEAD021203,Lead 21203,lead21203@example.com,+971882141573,3,2,,4670800.62,1,SYSTEM,2025-08-18 06:56:40.003490
21204,LEAD021204,Lead 21204,lead21204@example.com,+966539048800,2,1,250.0,1388319.79,1,SYSTEM,2025-03-22 19:15:40.003490
21205,LEAD021205,Lead 21205,lead21205@example.com,+971553452387,2,1,293.0,3418700.13,1,SYSTEM,2025-06-08 04:27:40.003490
21206,LEAD021206,Lead 21206,lead21206@example.com,+966821201608,3,1,,9664401.42,1,SYSTEM,2025-04-20 01:22:40.003490
21207,LEAD021207,Lead 21207,lead21207@example.com,+966508656891,6,2,451.0,1877441.43,1,SYSTEM,2024-12-06 05:24:40.003490
21208,LEAD021208,Lead 21208,lead21208@example.com,+974547324921,1,2,23.0,1762855.53,1,SYSTEM,2024-12-16 08:16:40.003490
21209,LEAD021209,Lead 21209,lead21209@example.com,+966637103365,1,1,134.0,3537698.54,1,SYSTEM,2025-02-21 17:24:40.003490
21210,LEAD021210,Lead 21210,lead21210@example.com,+971546512817,1,7,296.0,997812.03,1,SYSTEM,2025-03-04 03:08:40.003490
21211,LEAD021211,Lead 21211,lead21211@example.com,+966545308465,3,2,482.0,2240584.63,1,SYSTEM,2024-12-10 08:15:40.003490
21212,LEAD021212,Lead 21212,lead21212@example.com,+974962737302,6,1,307.0,8295136.72,1,SYSTEM,2025-01-08 17:39:40.003490
21213,LEAD021213,Lead 21213,lead21213@example.com,+966840912552,4,2,64.0,916743.61,1,SYSTEM,2024-11-27 04:49:40.003490
21214,LEAD021214,Lead 21214,lead21214@example.com,+971984551260,3,2,79.0,1988538.8,1,SYSTEM,2025-04-19 01:08:40.003490
21215,LEAD021215,Lead 21215,lead21215@example.com,+966814160920,2,1,470.0,2800404.09,1,SYSTEM,2024-12-04 18:28:40.003490
21216,LEAD021216,Lead 21216,lead21216@example.com,+974712483270,3,2,428.0,15638604.79,1,SYSTEM,2024-10-23 05:21:40.003490
21217,LEAD021217,Lead 21217,lead21217@example.com,+974795784068,1,1,394.0,6218668.44,1,SYSTEM,2025-04-09 13:30:40.003490
21218,LEAD021218,Lead 21218,lead21218@example.com,+966905097451,4,3,488.0,6057526.29,1,SYSTEM,2025-01-07 17:26:40.003490
21219,LEAD021219,Lead 21219,lead21219@example.com,+966862126482,1,2,197.0,1060951.94,1,SYSTEM,2024-12-06 01:31:40.003490
21220,LEAD021220,Lead 21220,lead21220@example.com,+974893997275,1,7,,9571266.58,1,SYSTEM,2025-01-09 05:43:40.003490
21221,LEAD021221,Lead 21221,lead21221@example.com,+966571120994,3,2,,11903557.27,1,SYSTEM,2025-08-28 14:54:40.003490
21222,LEAD021222,Lead 21222,lead21222@example.com,+971785437115,1,2,156.0,6151499.97,1,SYSTEM,2025-08-13 12:32:40.003490
21223,LEAD021223,Lead 21223,lead21223@example.com,+966845957320,1,4,,10951409.49,1,SYSTEM,2025-03-17 17:31:40.003490
21224,LEAD021224,Lead 21224,lead21224@example.com,+971593659914,4,2,495.0,1333556.19,1,SYSTEM,2024-12-29 11:11:40.003490
21225,LEAD021225,Lead 21225,,+966608359299,1,3,113.0,3636971.3,1,SYSTEM,2024-10-30 03:34:40.003490
21226,LEAD021226,Lead 21226,lead21226@example.com,+974685301894,4,1,422.0,2451312.49,1,SYSTEM,2025-03-07 08:18:40.003490
21227,LEAD021227,Lead 21227,lead21227@example.com,+971703282564,1,2,85.0,1872881.47,1,SYSTEM,2024-12-09 07:16:40.003490
21228,LEAD021228,Lead 21228,lead21228@example.com,+971989099693,1,2,,992685.11,1,SYSTEM,2025-08-24 18:11:40.003490
21229,LEAD021229,Lead 21229,lead21229@example.com,+971971886844,1,4,254.0,2143443.77,1,SYSTEM,2024-10-31 12:57:40.003490
21230,LEAD021230,Lead 21230,lead21230@example.com,+971740221816,1,1,174.0,2766287.38,1,SYSTEM,2025-02-18 13:29:40.003490
21231,LEAD021231,Lead 21231,,+974839449934,4,2,144.0,4819441.94,1,SYSTEM,2025-02-25 23:51:40.003490
21232,LEAD021232,Lead 21232,lead21232@example.com,+966772815393,3,2,144.0,2273088.11,1,SYSTEM,2025-01-25 19:47:40.003490
21233,LEAD021233,Lead 21233,lead21233@example.com,+971711910082,1,2,37.0,1205669.91,1,SYSTEM,2025-05-24 06:18:40.003490
21234,LEAD021234,Lead 21234,lead21234@example.com,+971969238566,1,1,472.0,1920938.08,1,SYSTEM,2025-06-06 06:08:40.003490
21235,LEAD021235,Lead 21235,lead21235@example.com,+974524478469,1,2,137.0,9702069.5,1,SYSTEM,2025-03-13 07:54:40.003490
21236,LEAD021236,Lead 21236,lead21236@example.com,+971801311798,6,8,139.0,8335531.13,1,SYSTEM,2025-03-13 22:29:40.003490
21237,LEAD021237,Lead 21237,lead21237@example.com,+971953052024,1,2,,10891354.26,1,SYSTEM,2025-08-03 04:39:40.003490
21238,LEAD021238,Lead 21238,lead21238@example.com,+971892411223,2,7,351.0,31370711.63,1,SYSTEM,2025-01-08 22:21:40.003490
21239,LEAD021239,Lead 21239,lead21239@example.com,+966644017912,1,7,305.0,4561008.2,1,SYSTEM,2025-01-06 20:06:40.003490
21240,LEAD021240,Lead 21240,lead21240@example.com,+974828097956,1,4,393.0,4396601.38,1,SYSTEM,2025-07-22 17:11:40.003490
21241,LEAD021241,Lead 21241,lead21241@example.com,+966543321457,1,7,58.0,3157349.62,1,SYSTEM,2025-06-25 17:25:40.003490
21242,LEAD021242,Lead 21242,lead21242@example.com,+971904610840,6,1,,2534684.96,1,SYSTEM,2025-07-22 06:01:40.003490
21243,LEAD021243,Lead 21243,lead21243@example.com,+974792720382,3,1,483.0,2021435.2,1,SYSTEM,2024-12-06 19:10:40.003490
21244,LEAD021244,Lead 21244,lead21244@example.com,+971874620024,1,7,314.0,2508609.0,1,SYSTEM,2024-12-15 06:27:40.003490
21245,LEAD021245,Lead 21245,,+974645070571,4,1,451.0,11107517.26,1,SYSTEM,2025-09-17 07:30:40.003490
21246,LEAD021246,Lead 21246,lead21246@example.com,+974504887785,2,7,319.0,941854.08,1,SYSTEM,2024-10-08 12:36:40.003490
21247,LEAD021247,Lead 21247,lead21247@example.com,+971522498770,6,2,460.0,2672587.86,1,SYSTEM,2025-01-13 11:45:40.003490
21248,LEAD021248,Lead 21248,lead21248@example.com,+974763772797,5,1,57.0,1441879.41,1,SYSTEM,2025-01-30 04:47:40.003490
21249,LEAD021249,Lead 21249,lead21249@example.com,+971803575328,1,2,452.0,857276.48,1,SYSTEM,2025-08-20 05:04:40.003490
21250,LEAD021250,Lead 21250,,+971760076950,6,1,134.0,1106702.32,1,SYSTEM,2025-05-06 08:39:40.003490
21251,LEAD021251,Lead 21251,lead21251@example.com,+974992282545,2,2,,7815404.78,1,SYSTEM,2025-07-18 08:22:40.003490
21252,LEAD021252,Lead 21252,lead21252@example.com,+971521160144,3,7,325.0,4895051.38,1,SYSTEM,2024-12-17 20:23:40.003490
21253,LEAD021253,Lead 21253,lead21253@example.com,+974550157731,1,2,208.0,3496949.86,1,SYSTEM,2024-10-14 05:19:40.003490
21254,LEAD021254,Lead 21254,lead21254@example.com,+974613451318,1,6,318.0,4547367.86,1,SYSTEM,2025-04-26 03:09:40.003490
21255,LEAD021255,Lead 21255,lead21255@example.com,+974884814609,1,7,9.0,5265640.69,1,SYSTEM,2025-05-23 19:51:40.003490
21256,LEAD021256,Lead 21256,lead21256@example.com,+971552432011,2,2,88.0,3786554.42,1,SYSTEM,2024-12-25 20:28:40.003490
21257,LEAD021257,Lead 21257,,+974703943900,1,1,416.0,1331451.45,1,SYSTEM,2025-09-02 01:07:40.003490
21258,LEAD021258,Lead 21258,lead21258@example.com,+966893489407,2,8,,2437237.89,0,SYSTEM,2024-09-22 17:21:40.003490
21259,LEAD021259,Lead 21259,lead21259@example.com,+974507311814,4,1,117.0,1932187.59,1,SYSTEM,2024-09-25 11:25:40.003490
21260,LEAD021260,Lead 21260,lead21260@example.com,+971648056287,1,5,32.0,5052140.01,1,SYSTEM,2025-01-06 20:47:40.003490
21261,LEAD021261,Lead 21261,lead21261@example.com,+974717135765,3,2,,5609847.07,1,SYSTEM,2025-01-27 20:56:40.003490
21262,LEAD021262,Lead 21262,lead21262@example.com,+971602661945,2,1,216.0,1750340.82,1,SYSTEM,2025-07-05 05:56:40.003490
21263,LEAD021263,Lead 21263,lead21263@example.com,+974735249283,1,8,477.0,2948249.42,1,SYSTEM,2025-05-14 20:11:40.003490
21264,LEAD021264,Lead 21264,lead21264@example.com,+966721824521,2,2,493.0,7100902.45,1,SYSTEM,2024-09-30 16:46:40.003490
21265,LEAD021265,Lead 21265,lead21265@example.com,+971722194723,1,2,415.0,2988397.92,1,SYSTEM,2025-04-04 18:25:40.003490
21266,LEAD021266,Lead 21266,lead21266@example.com,+971953296917,4,2,28.0,2455431.54,1,SYSTEM,2025-06-08 10:47:40.003490
21267,LEAD021267,Lead 21267,lead21267@example.com,+971584943935,4,1,,2553962.1,1,SYSTEM,2025-08-29 15:32:40.003490
21268,LEAD021268,Lead 21268,lead21268@example.com,+966909733333,3,1,136.0,3198130.33,1,SYSTEM,2025-02-05 05:17:40.003490
21269,LEAD021269,Lead 21269,lead21269@example.com,+974991445932,1,6,436.0,1675964.77,1,SYSTEM,2025-09-01 09:20:40.003490
21270,LEAD021270,Lead 21270,lead21270@example.com,+974999207320,2,6,451.0,7414926.0,1,SYSTEM,2024-12-12 08:20:40.003490
21271,LEAD021271,Lead 21271,lead21271@example.com,+966693850004,2,6,160.0,3421991.03,1,SYSTEM,2025-02-28 11:27:40.003490
21272,LEAD021272,Lead 21272,lead21272@example.com,+971955207210,1,1,447.0,4830844.55,1,SYSTEM,2025-04-08 21:16:40.003490
21273,LEAD021273,Lead 21273,lead21273@example.com,+966655980130,1,8,80.0,17768003.2,1,SYSTEM,2025-07-23 18:07:40.003490
21274,LEAD021274,Lead 21274,lead21274@example.com,+974613770501,1,3,40.0,1374023.89,1,SYSTEM,2024-10-05 01:57:40.003490
21275,LEAD021275,Lead 21275,lead21275@example.com,+971812693653,1,4,155.0,12374263.51,1,SYSTEM,2025-07-05 23:24:40.003490
21276,LEAD021276,Lead 21276,,+966591304377,4,4,88.0,9809092.18,1,SYSTEM,2025-01-03 04:13:40.003490
21277,LEAD021277,Lead 21277,lead21277@example.com,+974698254390,1,1,353.0,1222058.43,1,SYSTEM,2025-08-17 06:45:40.003490
21278,LEAD021278,Lead 21278,lead21278@example.com,+974784297510,4,1,99.0,19536669.34,1,SYSTEM,2025-05-17 01:18:40.003490
21279,LEAD021279,Lead 21279,lead21279@example.com,+974983234033,2,1,,11832510.01,1,SYSTEM,2025-06-08 03:59:40.003490
21280,LEAD021280,Lead 21280,lead21280@example.com,+966598095823,1,3,,3456041.8,1,SYSTEM,2025-08-19 22:58:40.003490
21281,LEAD021281,Lead 21281,lead21281@example.com,+974767303821,1,2,172.0,7751592.24,1,SYSTEM,2025-02-11 21:14:40.003490
21282,LEAD021282,Lead 21282,lead21282@example.com,+971710865623,1,1,139.0,3786023.31,1,SYSTEM,2025-07-07 11:32:40.003490
21283,LEAD021283,Lead 21283,lead21283@example.com,+966534965548,1,2,232.0,1455892.94,1,SYSTEM,2024-12-04 04:04:40.003490
21284,LEAD021284,Lead 21284,lead21284@example.com,+974553113188,1,1,368.0,4056310.79,1,SYSTEM,2025-05-15 02:07:40.003490
21285,LEAD021285,Lead 21285,lead21285@example.com,+974766066184,1,1,217.0,1643909.25,1,SYSTEM,2025-09-05 23:41:40.003490
21286,LEAD021286,Lead 21286,lead21286@example.com,+966608066107,1,1,373.0,3628081.34,1,SYSTEM,2025-03-29 08:53:40.003490
21287,LEAD021287,Lead 21287,lead21287@example.com,+974669122166,2,4,395.0,3476201.35,1,SYSTEM,2025-05-15 08:42:40.003490
21288,LEAD021288,Lead 21288,lead21288@example.com,+966922122183,2,3,56.0,3478068.66,1,SYSTEM,2025-02-11 23:18:40.003490
21289,LEAD021289,Lead 21289,lead21289@example.com,+971538142856,2,7,253.0,2742284.13,1,SYSTEM,2024-10-08 17:16:40.003490
21290,LEAD021290,Lead 21290,lead21290@example.com,+971782846421,2,2,272.0,3795549.31,1,SYSTEM,2025-02-17 22:39:40.003490
21291,LEAD021291,Lead 21291,lead21291@example.com,+966906221648,1,1,490.0,2130615.42,1,SYSTEM,2025-02-22 02:01:40.003490
21292,LEAD021292,Lead 21292,lead21292@example.com,+974665351117,1,3,418.0,909209.76,1,SYSTEM,2025-09-08 15:41:40.003490
21293,LEAD021293,Lead 21293,lead21293@example.com,+974690577067,3,3,23.0,2246858.98,1,SYSTEM,2025-01-22 13:02:40.003490
21294,LEAD021294,Lead 21294,lead21294@example.com,+971545705928,2,7,367.0,2869246.27,1,SYSTEM,2024-11-20 09:19:40.003490
21295,LEAD021295,Lead 21295,lead21295@example.com,+966895895254,4,1,424.0,2478323.42,1,SYSTEM,2025-02-06 22:19:40.003490
21296,LEAD021296,Lead 21296,lead21296@example.com,+974735979403,7,2,41.0,6226706.35,1,SYSTEM,2025-07-24 05:12:40.003490
21297,LEAD021297,Lead 21297,lead21297@example.com,+966792938835,4,8,161.0,5350946.39,1,SYSTEM,2025-01-02 12:21:40.003490
21298,LEAD021298,Lead 21298,lead21298@example.com,+971585109947,7,3,100.0,3657458.98,1,SYSTEM,2025-03-04 06:33:40.003490
21299,LEAD021299,Lead 21299,lead21299@example.com,+971630104732,1,1,179.0,27978190.94,1,SYSTEM,2025-07-23 09:30:40.003490
21300,LEAD021300,Lead 21300,lead21300@example.com,+971717047793,5,2,129.0,1721470.94,1,SYSTEM,2025-04-24 19:25:40.003490
21301,LEAD021301,Lead 21301,lead21301@example.com,+974719109405,1,2,59.0,8550412.83,1,SYSTEM,2024-12-13 21:41:40.003490
21302,LEAD021302,Lead 21302,lead21302@example.com,+971505282057,3,2,372.0,2202956.41,1,SYSTEM,2025-08-20 00:56:40.003490
21303,LEAD021303,Lead 21303,lead21303@example.com,+974770466632,5,1,463.0,7749727.28,1,SYSTEM,2025-08-10 21:42:40.003490
21304,LEAD021304,Lead 21304,lead21304@example.com,+974710453919,2,6,42.0,3810531.55,1,SYSTEM,2024-11-25 14:32:40.003490
21305,LEAD021305,Lead 21305,lead21305@example.com,+971756842460,1,3,,3036544.57,1,SYSTEM,2024-10-16 12:38:40.003490
21306,LEAD021306,Lead 21306,lead21306@example.com,+971724253402,4,4,139.0,19859431.71,1,SYSTEM,2025-03-16 00:05:40.003490
21307,LEAD021307,Lead 21307,lead21307@example.com,+966787761758,2,1,261.0,12768304.47,1,SYSTEM,2025-02-18 15:59:40.003490
21308,LEAD021308,Lead 21308,lead21308@example.com,+966801220054,1,3,99.0,4415152.66,1,SYSTEM,2025-08-02 12:30:40.003490
21309,LEAD021309,Lead 21309,lead21309@example.com,+974918582139,3,1,293.0,772498.11,1,SYSTEM,2025-04-16 08:57:40.003490
21310,LEAD021310,Lead 21310,lead21310@example.com,+974608635588,1,1,41.0,4186830.26,1,SYSTEM,2025-07-10 20:44:40.003490
21311,LEAD021311,Lead 21311,lead21311@example.com,+966823165216,6,1,168.0,8405464.91,1,SYSTEM,2024-09-24 12:44:40.003490
21312,LEAD021312,Lead 21312,lead21312@example.com,+966694476400,1,1,58.0,1957830.81,1,SYSTEM,2024-11-16 11:44:40.003490
21313,LEAD021313,Lead 21313,lead21313@example.com,+966840638062,1,2,428.0,2689993.45,1,SYSTEM,2024-11-12 06:20:40.003490
